sic_code,sic_name,group_code,group_name,division_code,division_name,url,sic_description,sic_examples
5921,Liquor Stores,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=47&tab=description,"Establishments primarily engaged in the retail sale of packaged alcoholic beverages, such as ale, beer, wine, and liquor, for consumption off the premises. Stores selling prepared drinks for consumption on the premises are classified in Industry 5813. ","Beer, packaged-retail
Liquor, packaged-retail
Wine, packaged-retail"
5932,Used Merchandise Stores,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=48&tab=description,"This industry includes stores primarily engaged in the retail sale of used merchandise, antiques, and secondhand goods, such as clothing and shoes; furniture; books and rare manuscripts; musical instruments; office furniture; phonographs and phonograph records; and store fixtures and equipment. This industry also includes pawnshops. Dealers primarily engaged in selling used motor vehicles, trailers, and boats are classified in Major Group 55, and those selling used mobile homes are classified in Industry 5271. Establishments primarily selling used automobile parts and accessories are classified in Wholesale Trade, Industry 5015, and scrap and waste dealers are classified in Industry 5093. Establishments primarily engaged in automotive repair are classified in Services, Industry Group 753. ","Antique stores-retail
Book stores, secondhand-retail
Building materials, used-retail
Clothing stores, secondhand-retail
Furniture stores, secondhand-retail
Furniture, antique-retail
Glassware, antique-retail
Home furnishing stores, secondhand-retail
Home furnishings, antique-retail
Manuscripts, rare-retail
Musical instrument stores, second-hand-retail
Objects of art, antique-retail
Pawnshops
Phonograph and phonograph record stores, secondhand-retail
Shoe stores, secondhand-retail"
5942,Book Stores,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=49&tab=description,Establishments primarily engaged in the retail sale of new books and magazines. Establishments primarily engaged in the retail sale of used books are classified in Industry 5932. ,"Book stores selling new books and magazines-retail
Religious book stores-retail"
5943,Stationery Stores,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=50&tab=description,"Establishments primarily engaged in the retail sale of stationery, such as paper and paper products (including printing and engraving), postcards, and paper novelties. These establishments may also sell additional lines of office type supplies, such as accounting and legal forms, blankbooks and forms, and office forms and supplies. Establishments primarily engaged in selling office forms and supplies are classified in Wholesale Trade, Industry 5112. Establishments primarily engaged in the retail sale of greeting cards are classified in Industry 5947. ","Pen and pencil shops-retail
School supplies-retail
Stationery stores-retail
Writing supplies-retail"
5944,Jewelry Stores,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=51&tab=description,"Establishments primarily engaged in the retail sale of any combination of the lines of jewelry, such as diamonds and other precious stones mounted in precious metals as rings, bracelets, and broaches; sterling and plated silverware; and watches and clocks. Stores primarily engaged in watch and jewelry repair are classified in Services, Industry 7631. Establishments primarily engaged in selling costume jewelry are classified in Industry 5632. ","Clocks, including custom made-retail
Jewelry, precious stones and precious metals: including custom
Silverware-retail
Watches, including custom made-retail"
5946,Camera and Photographic Supply Stores,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=52&tab=description,"Establishments primarily engaged in the retail sale of cameras, film, and other photographic supplies and equipment. Establishments primarily engaged in the retail sale of video cameras are classified in Industry 5731 and those engaged in finishing films are classified in Services, Industry 7384. ","Camera shops, photographic-retail              Photographic supply"
5947,"Gift, Novelty, and Souvenir Shops",59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=53&tab=description,"Establishments primarily engaged in the retail sale of combined lines of gifts and novelty merchandise, souvenirs, greeting cards, holiday decorations, and miscellaneous small art goods. ","Balloon shops-retail
Curio shops-retail
Gift shops-retail
Greeting card shops-retail
Novelty shops-retail
Souvenir shops-retail"
5948,Luggage and Leather Goods Stores,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=54&tab=description,"Establishments primarily engaged in the retail sale of luggage, trunks, and leather goods. ","Leather goods, including goods made to individual order-retail
Luggage and leather goods stores-retail
Trunks, luggage-retail"
5949,"Sewing, Needlework, and Piece Goods Stores",59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=55&tab=description,"Establishments primarily engaged in the retail sale of sewing supplies, fabrics, patterns, yarn and other needlework accessories. ","Fabric shops-retail
Knitting yarn shops-retail
Mill end stores-retail
Needlework stores-retail
Notion stores-retail
Piece goods-retail
Quilting materials and supplies-retail
Remnant stores-retail
Sewing supplies-retail
Yard goods stores-retail
Yarn shops (knitting)-retail"
5961,Catalog and Mail-Order Houses,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=56&tab=description,"Establishments primarily engaged in the retail sale of products by television, catalog, and mail-order. These establishments do not ordinarily maintain stock for sale on the premises. Separate stores operated by catalog and mail-order houses for the retail sale of products on the premises are classified according to the product sold. ","Book clubs, not publishing
Books, mail-order-retail
Catalog (order taking) offices of mail-order houses-retail
Cheese, mail-order-retail
Coins, mail-order-retail
Computer and peripheral equipment, mail-order-retail
Computer software, mail-order-retail
Food, mail-order-retail
Fruit, mail-order-retail
Jewelry, mail-order-retail
Magazines, mail-order-retail
Mail-order houses-retail (not including retail outlets)
Novelty merchandise, mail-order-retail
Order taking offices of mail-order houses-retail
Record clubs, mail-order-retail
Stamps mail-order-retail
Television, mail-order (home shopping)-retail"
5962,Automatic Merchandising Machine Operators,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=57&tab=description,"Establishments primarily engaged in the retail sale of products by means of automatic merchandising units, also referred to as vending machines. This industry does not include the operation of coin-operated service machines, such as music machines, amusement and game machines, and lockers and scales. Insurance policies sold through vending machines are classified in Insurance, Major Group 63 or Major Group 64. Establishments primarily engaged in operating music machines, amusement and game machines, lockers and scales, and most other coin-operated service machines, are classified in Services, Division I. ","Coin-operated machines selling merchandise
Dispensing machine sale of products-retail
Merchandising, automatic (sale of products through vending
Vending machine sale of products"
5963,Direct Selling Establishments,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=58&tab=description,"Establishments primarily engaged in the retail sale of merchandise by telephone; by house-to-house canvass; or from trucks or wagons or other temporary locations. Included in this industry are individuals who sell products by these methods and who are not employees of the organization which they represent, and establishments which are retail sales offices from which employees operate to sell merchandise from door-to-door. ","Bakery goods, purchased: house-to-house-retail
Canvassers (door-to-door), headquarters for retail sale of merchandise
Dairy products, house-to-house-retail
Direct selling organizations (headquarters of door-to-door
House delivery of purchased milk-retail
House-to-house selling of coffee, soda, beer, bottled water, or other
Huckters-retail
Ice cream wagons-retail
Lunch wagons, mobile-retail
Magazine subscription sales, except mail-order-retail
Magazines, house-to-house selling
Milk delivery and sale of purchased milk, without processing-retail
Newspapers, home delivery: except by newspaper printers or
Party-plan merchandising-retail"
5983,Fuel Oil Dealers,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=59&tab=description,"Establishments primarily engaged in the retail sale of fuel oil. Establishments primarily engaged in selling fuel oil burners are classified in Wholesale Trade, Industry 5074; those primarily engaged in installing and servicing fuel oil burners are classified in Construction, Industry 1711; and those engaged in fuel oil burner repair service only are classified in Services, Industry 7699. ",Fuel oil dealers-retail
5989,"Fuel Dealers, Not Elsewhere Classified",59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=60&tab=description,"Establishments primarily engaged in the retail sale of coal, wood, or other fuels, not elsewhere classified. ","Coal dealers-retail
Wood dealers, fuel-retail"
5992,Florists,59,Miscellaneous Retail,G,Retail Trade,https://www.osha.gov/pls/imis/sic_manual.display?id=61&tab=description,"Establishments primarily engaged in the retail sale of cut flowers and growing plants. Establishments primarily engaged in the -retail sale of seeds, bulbs, and nursery stock are classified in Industry 5261, and greenhouses and nurseries primarily engaged in growing seeds, bulbs, flowers, and nursery stock are classified in Agriculture, Industry 0181. ","Florists-retail
Flowers, fresh-retail
Potted plants-retail"
